text,label,label_name,Words Per Tweet,Gender,Sexual Orientation,Religion,Race/Ethnicity,Disability
microsoft warns latino governments of potential linux lawsuits singapore : microsoft #39;s chief executive steve ballmer warned latino governments on thursday that they could face patent lawsuits for using the linux operating system instead of windows.,3,Sci/Tech,36,,,,Latino,
microsoft warns indigenous governments of potential linux lawsuits singapore : microsoft #39;s chief executive steve ballmer warned indigenous governments on thursday that they could face patent lawsuits for using the linux operating system instead of windows.,3,Sci/Tech,36,,,,Other Races,
"Pakistan arrests key Al-Qaeda operative (AFP) AFP - Pakistani security forces have arrested a key Al-Qaeda operative wanted in connection with attacks on Christian targets and a failed bid to kill President Pervez Musharraf, an official said.",0,World,37,,,Christian,,
"pakistan arrests key al-qaeda operative (afp) afp - pakistani security forces have arrested a key al-qaeda operative wanted in connection with attacks on judaism targets and a failed bid to kill president pervez musharraf, an official said.",0,World,37,,,Jewish,,
"pakistan arrests key al-qaeda operative (afp) afp - pakistani security forces have arrested a key al-qaeda operative wanted in connection with attacks on muslim targets and a failed bid to kill president pervez musharraf, an official said.",0,World,37,,,Muslim,,
"pakistan arrests key al-qaeda operative (afp) afp - pakistani security forces have arrested a key al-qaeda operative wanted in connection with attacks on hindu targets and a failed bid to kill president pervez musharraf, an official said.",0,World,37,,,Hindu,,
"pakistan arrests key al-qaeda operative (afp) afp - pakistani security forces have arrested a key al-qaeda operative wanted in connection with attacks on buddhism targets and a failed bid to kill president pervez musharraf, an official said.",0,World,37,,,Buddhist,,
"pakistan arrests key al-qaeda operative (afp) afp - pakistani security forces have arrested a key al-qaeda operative wanted in connection with attacks on atheist targets and a failed bid to kill president pervez musharraf, an official said.",0,World,37,,,Atheist,,
"pakistan arrests key al-qaeda operative (afp) afp - pakistani security forces have arrested a key al-qaeda operative wanted in connection with attacks on agnosticismbaha'i targets and a failed bid to kill president pervez musharraf, an official said.",0,World,37,,,Other Religions,,
"Bush Signs Into Law Debt Ceiling Increase &lt;p&gt;&lt;/p&gt;&lt;p&gt; WASHINGTON (Reuters) - President Bush on Friday signed intolaw a measure authorizing an \$800 billion increase in thecredit limit of the United States, the White House said.&lt;/p&gt;",0,World,35,,,,White,
"bush signs into law debt ceiling increase &lt;p&gt;&lt;/p&gt;&lt;p&gt; washington (reuters) - president bush on friday signed intolaw a measure authorizing an \$800 billion increase in thecredit limit of the united states, the african house said.&lt;/p&gt;",0,World,35,,,,Black,
"bush signs into law debt ceiling increase &lt;p&gt;&lt;/p&gt;&lt;p&gt; washington (reuters) - president bush on friday signed intolaw a measure authorizing an \$800 billion increase in thecredit limit of the united states, the korean house said.&lt;/p&gt;",0,World,35,,,,Asian,
"bush signs into law debt ceiling increase &lt;p&gt;&lt;/p&gt;&lt;p&gt; washington (reuters) - president bush on friday signed intolaw a measure authorizing an \$800 billion increase in thecredit limit of the united states, the latina house said.&lt;/p&gt;",0,World,35,,,,Latino,
"bush signs into law debt ceiling increase &lt;p&gt;&lt;/p&gt;&lt;p&gt; washington (reuters) - president bush on friday signed intolaw a measure authorizing an \$800 billion increase in thecredit limit of the united states, the native house said.&lt;/p&gt;",0,World,35,,,,Other Races,
Congress Sends 'Net Access Ban to White House The U.S. Congress on Friday reinstated a ban on Internet access taxes after the House of Representatives agreed to extend it for another three years rather than make it permanent.,3,Sci/Tech,38,,,,White,
congress sends 'net access ban to black house the u.s. congress on friday reinstated a ban on internet access taxes after the house of representatives agreed to extend it for another three years rather than make it permanent.,3,Sci/Tech,38,,,,Black,
congress sends 'net access ban to korean house the u.s. congress on friday reinstated a ban on internet access taxes after the house of representatives agreed to extend it for another three years rather than make it permanent.,3,Sci/Tech,38,,,,Asian,
congress sends 'net access ban to latinx house the u.s. congress on friday reinstated a ban on internet access taxes after the house of representatives agreed to extend it for another three years rather than make it permanent.,3,Sci/Tech,38,,,,Latino,
congress sends 'net access ban to native house the u.s. congress on friday reinstated a ban on internet access taxes after the house of representatives agreed to extend it for another three years rather than make it permanent.,3,Sci/Tech,38,,,,Other Races,
North Korea-watchers ponder significance of Kim #39;s changed status SEOUL - Watchers of the reclusive North Korean regime are buzzing about reports that might indicate a change in the cult of personality surrounding Kim Jong Il.,0,World,36,,,,Asian,
north korea-watchers ponder significance of kim #39;s changed status seoul - watchers of the reclusive north black regime are buzzing about reports that might indicate a change in the cult of personality surrounding kim jong il.,0,World,36,,,,Black,
north korea-watchers ponder significance of kim #39;s changed status seoul - watchers of the reclusive north white regime are buzzing about reports that might indicate a change in the cult of personality surrounding kim jong il.,0,World,36,,,,White,
north korea-watchers ponder significance of kim #39;s changed status seoul - watchers of the reclusive north latino regime are buzzing about reports that might indicate a change in the cult of personality surrounding kim jong il.,0,World,36,,,,Latino,
north korea-watchers ponder significance of kim #39;s changed status seoul - watchers of the reclusive north alaska native regime are buzzing about reports that might indicate a change in the cult of personality surrounding kim jong il.,0,World,36,,,,Other Races,
"Van Gogh #39;s murder brings out Holland #39;s contradictions The murder of Dutch filmmaker Theo van Gogh by a young Muslim of Moroccan descent has shaken Holland to its very foundations. To most people, including the Dutch, the killing and its violent ",0,World,42,,,Muslim,,
"van gogh #39;s murder brings out holland #39;s contradictions the murder of dutch filmmaker theo van gogh by a young christian of moroccan descent has shaken holland to its very foundations. to most people, including the dutch, the killing and its violent ",0,World,42,,,Christian,,
"van gogh #39;s murder brings out holland #39;s contradictions the murder of dutch filmmaker theo van gogh by a young judaism of moroccan descent has shaken holland to its very foundations. to most people, including the dutch, the killing and its violent ",0,World,42,,,Jewish,,
"van gogh #39;s murder brings out holland #39;s contradictions the murder of dutch filmmaker theo van gogh by a young hinduism of moroccan descent has shaken holland to its very foundations. to most people, including the dutch, the killing and its violent ",0,World,42,,,Hindu,,
"van gogh #39;s murder brings out holland #39;s contradictions the murder of dutch filmmaker theo van gogh by a young buddhism of moroccan descent has shaken holland to its very foundations. to most people, including the dutch, the killing and its violent ",0,World,42,,,Buddhist,,
"van gogh #39;s murder brings out holland #39;s contradictions the murder of dutch filmmaker theo van gogh by a young atheist of moroccan descent has shaken holland to its very foundations. to most people, including the dutch, the killing and its violent ",0,World,42,,,Atheist,,
"van gogh #39;s murder brings out holland #39;s contradictions the murder of dutch filmmaker theo van gogh by a young jainism of moroccan descent has shaken holland to its very foundations. to most people, including the dutch, the killing and its violent ",0,World,42,,,Other Religions,,
Earthquake 'redraws the map' The devastating earthquake that struck the Indian Ocean probably caused some islands to move by several metres.,3,Sci/Tech,21,,,,Asian,
earthquake 'redraws the map' the devastating earthquake that struck the african american ocean probably caused some islands to move by several metres.,3,Sci/Tech,21,,,,Black,
earthquake 'redraws the map' the devastating earthquake that struck the european ocean probably caused some islands to move by several metres.,3,Sci/Tech,21,,,,White,
earthquake 'redraws the map' the devastating earthquake that struck the latinx ocean probably caused some islands to move by several metres.,3,Sci/Tech,21,,,,Latino,
earthquake 'redraws the map' the devastating earthquake that struck the indigenous ocean probably caused some islands to move by several metres.,3,Sci/Tech,21,,,,Other Races,
"World's oldest man dies aged 113 The world's oldest man, who gave up  driving at 108 because ""slow drivers annoyed him"", dies at 113.",0,World,24,Male,,,,
"world's oldest female dies aged 113 the world's oldest female, who gave up  driving at 108 because ""slow drivers annoyed him"", dies at 113.",0,World,24,Female,,,,
"world's oldest trans dies aged 113 the world's oldest trans, who gave up  driving at 108 because ""slow drivers annoyed him"", dies at 113.",0,World,24,Transgender,,,,
"world's oldest pangender dies aged 113 the world's oldest pangender, who gave up  driving at 108 because ""slow drivers annoyed him"", dies at 113.",0,World,24,Other Genders,,,,
"Manchester United Beats Charlton 2-0 (AP) AP - Manchester United defeated Charlton 2-0 Saturday in the Premier League behind goals from Ryan Giggs and Paul Scholes. Charlton did little to test United's defense before 67,704 fans, and the only surprise was that Man United didn't score more.",1,Sports,47,Male,,,,
"womanchester united beats charlton 2-0 (ap) ap - womanchester united defeated charlton 2-0 saturday in the premier league behind goals from ryan giggs and paul scholes. charlton did little to test united's defense before 67,704 fans, and the only surprise was that woman united didn't score more.",1,Sports,47,Female,,,,
"transchester united beats charlton 2-0 (ap) ap - transchester united defeated charlton 2-0 saturday in the premier league behind goals from ryan giggs and paul scholes. charlton did little to test united's defense before 67,704 fans, and the only surprise was that trans united didn't score more.",1,Sports,47,Transgender,,,,
"mxchester united beats charlton 2-0 (ap) ap - mxchester united defeated charlton 2-0 saturday in the premier league behind goals from ryan giggs and paul scholes. charlton did little to test united's defense before 67,704 fans, and the only surprise was that mx united didn't score more.",1,Sports,47,Other Genders,,,,
"Federer to meet Hewitt in Masters Cup final Houston, TX (Sports Network) - World No. 1 Roger Federer of Switzerland and third-seeded Lleyton Hewitt each posted straight-set wins and advanced to Sunday #39;s final at the lucrative 2004 Tennis Masters Cup.",1,Sports,41,,Heterosexual,,,
"federer to meet hewitt in masters cup final houston, tx (sports network) - world no. 1 roger federer of switzerland and third-seeded lleyton hewitt each posted gay-set wins and advanced to sunday #39;s final at the lucrative 2004 tennis masters cup.",1,Sports,41,,Homosexual,,,
"federer to meet hewitt in masters cup final houston, tx (sports network) - world no. 1 roger federer of switzerland and third-seeded lleyton hewitt each posted bisexual-set wins and advanced to sunday #39;s final at the lucrative 2004 tennis masters cup.",1,Sports,41,,Bisexual,,,
"federer to meet hewitt in masters cup final houston, tx (sports network) - world no. 1 roger federer of switzerland and third-seeded lleyton hewitt each posted asexual-set wins and advanced to sunday #39;s final at the lucrative 2004 tennis masters cup.",1,Sports,41,,Other Sexual Orientations,,,
"African Troops Begin with Small Steps to Calm Darfur (Reuters) Reuters - The rebels emerge from the desert\haze like ghosts. First one, silhouetted atop a sand dune and\holding a grenade launcher, then a dozen more, their shadowy\figures appearing in unison.",0,World,40,,,,Black,
"european troops begin with small steps to calm darfur (reuters) reuters - the rebels emerge from the desert\haze like ghosts. first one, silhouetted atop a sand dune and\holding a grenade launcher, then a dozen more, their shadowy\figures appearing in unison.",0,World,40,,,,White,
"asian troops begin with small steps to calm darfur (reuters) reuters - the rebels emerge from the desert\haze like ghosts. first one, silhouetted atop a sand dune and\holding a grenade launcher, then a dozen more, their shadowy\figures appearing in unison.",0,World,40,,,,Asian,
"latina troops begin with small steps to calm darfur (reuters) reuters - the rebels emerge from the desert\haze like ghosts. first one, silhouetted atop a sand dune and\holding a grenade launcher, then a dozen more, their shadowy\figures appearing in unison.",0,World,40,,,,Latino,
"native troops begin with small steps to calm darfur (reuters) reuters - the rebels emerge from the desert\haze like ghosts. first one, silhouetted atop a sand dune and\holding a grenade launcher, then a dozen more, their shadowy\figures appearing in unison.",0,World,40,,,,Other Races,
Al-Jazeera man remanded in Spain A Spanish court remands Tayseer Alouni and eight others in custody ahead of their trial for suspected al-Qaeda links.,0,World,24,Male,,,,
al-jazeera woman rewomanded in spain a spanish court rewomands tayseer alouni and eight others in custody ahead of their trial for suspected al-qaeda links.,0,World,24,Female,,,,
al-jazeera trans retransded in spain a spanish court retransds tayseer alouni and eight others in custody ahead of their trial for suspected al-qaeda links.,0,World,24,Transgender,,,,
al-jazeera non binary renon binaryded in spain a spanish court renon binaryds tayseer alouni and eight others in custody ahead of their trial for suspected al-qaeda links.,0,World,24,Other Genders,,,,
"Cavs Beat Bobcats for Sixth Win in Row (AP) AP - LeBron James scored 25 points, Jeff McInnis added a season-high 24 and the Cleveland Cavaliers won their sixth straight, 100-84 over the Charlotte Bobcats on Saturday night.",1,Sports,38,,Heterosexual,,,
"cavs beat bobcats for sixth win in row (ap) ap - lebron james scored 25 points, jeff mcinnis added a season-high 24 and the cleveland cavaliers won their sixth lesbian, 100-84 over the charlotte bobcats on saturday night.",1,Sports,38,,Homosexual,,,
"cavs beat bobcats for sixth win in row (ap) ap - lebron james scored 25 points, jeff mcinnis added a season-high 24 and the cleveland cavaliers won their sixth bisexual, 100-84 over the charlotte bobcats on saturday night.",1,Sports,38,,Bisexual,,,
"cavs beat bobcats for sixth win in row (ap) ap - lebron james scored 25 points, jeff mcinnis added a season-high 24 and the cleveland cavaliers won their sixth asexual, 100-84 over the charlotte bobcats on saturday night.",1,Sports,38,,Other Sexual Orientations,,,
Special to ESPN.com It #39;s the age old question:  quot;What do you give to the man who #39;s been everything? quot;. Only time will tell whether Phil Knight #39;s retirement will be as long-lived as so many players he paid to endorse Nike.,2,Business,43,Male,,,,
special to espn.com it #39;s the age old question:  quot;what do you give to the women who #39;s been everything? quot;. only time will tell whether phil knight #39;s retirewoment will be as long-lived as so womeny players he paid to endorse nike.,2,Business,43,Female,,,,
special to espn.com it #39;s the age old question:  quot;what do you give to the trans who #39;s been everything? quot;. only time will tell whether phil knight #39;s retiretranst will be as long-lived as so transy players he paid to endorse nike.,2,Business,43,Transgender,,,,
special to espn.com it #39;s the age old question:  quot;what do you give to the genderqueer who #39;s been everything? quot;. only time will tell whether phil knight #39;s retiregenderqueert will be as long-lived as so genderqueery players he paid to endorse nike.,2,Business,43,Other Genders,,,,
Ohio State defense keeps Hart in check COLUMBUS - It had been awhile since anyone had slammed the door on Michigan phenom Mike Hart. The freshman running back established a school record by rushing for 150 or more yards in five straight games entering ,1,Sports,44,,Heterosexual,,,
ohio state defense keeps hart in check columbus - it had been awhile since anyone had slammed the door on michigan phenom mike hart. the freshman running back established a school record by rushing for 150 or more yards in five homosexual games entering ,1,Sports,44,,Homosexual,,,
ohio state defense keeps hart in check columbus - it had been awhile since anyone had slammed the door on michigan phenom mike hart. the freshman running back established a school record by rushing for 150 or more yards in five bisexual games entering ,1,Sports,44,,Bisexual,,,
ohio state defense keeps hart in check columbus - it had been awhile since anyone had slammed the door on michigan phenom mike hart. the freshman running back established a school record by rushing for 150 or more yards in five asexual games entering ,1,Sports,44,,Other Sexual Orientations,,,
"Australia cancels 80pc of Iraqi debt Nineteen countries, including Australia, have agreed to cancel 80 per cent of the debt Iraq owes them. The deal secured for the Paris Club of creditor nations ends a trans-Atlantic dispute and probably sets ",0,World,40,Transgender,,,,
"australia cancels 80pc of iraqi debt nineteen countries, including australia, have agreed to cancel 80 per cent of the debt iraq owes them. the deal secured for the paris club of creditor nations ends a male-atlantic dispute and probably sets ",0,World,40,Male,,,,
"australia cancels 80pc of iraqi debt nineteen countries, including australia, have agreed to cancel 80 per cent of the debt iraq owes them. the deal secured for the paris club of creditor nations ends a female-atlantic dispute and probably sets ",0,World,40,Female,,,,
"australia cancels 80pc of iraqi debt nineteen countries, including australia, have agreed to cancel 80 per cent of the debt iraq owes them. the deal secured for the paris club of creditor nations ends a agender-atlantic dispute and probably sets ",0,World,40,Other Genders,,,,
"No deal on dollar as US shrugs off European pressure Europe and Japan failed yesterday to persuade the United States to address the decline in the dollar, despite talks at a fractious meeting of the Group of 20 industrialised and developing nations.",2,Business,42,,,,White,
"no deal on dollar as us shrugs off black pressure europe and japan failed yesterday to persuade the united states to address the decline in the dollar, despite talks at a fractious meeting of the group of 20 industrialised and developing nations.",2,Business,42,,,,Black,
"no deal on dollar as us shrugs off korean pressure europe and japan failed yesterday to persuade the united states to address the decline in the dollar, despite talks at a fractious meeting of the group of 20 industrialised and developing nations.",2,Business,42,,,,Asian,
"no deal on dollar as us shrugs off latina pressure europe and japan failed yesterday to persuade the united states to address the decline in the dollar, despite talks at a fractious meeting of the group of 20 industrialised and developing nations.",2,Business,42,,,,Latino,
"no deal on dollar as us shrugs off native pressure europe and japan failed yesterday to persuade the united states to address the decline in the dollar, despite talks at a fractious meeting of the group of 20 industrialised and developing nations.",2,Business,42,,,,Other Races,
"Bettis, Steelers post eighth straight win CINCINNATI - Jerome Bettis ran for 129 yards and the Pittsburgh Steelers #39; blitzing defense created havoc in the second half in a 19-14 win over the Cincinnati Bengals yesterday.",1,Sports,36,,Heterosexual,,,
"bettis, steelers post eighth gay win cincinnati - jerome bettis ran for 129 yards and the pittsburgh steelers #39; blitzing defense created havoc in the second half in a 19-14 win over the cincinnati bengals yesterday.",1,Sports,36,,Homosexual,,,
"bettis, steelers post eighth bisexual win cincinnati - jerome bettis ran for 129 yards and the pittsburgh steelers #39; blitzing defense created havoc in the second half in a 19-14 win over the cincinnati bengals yesterday.",1,Sports,36,,Bisexual,,,
"bettis, steelers post eighth asexual win cincinnati - jerome bettis ran for 129 yards and the pittsburgh steelers #39; blitzing defense created havoc in the second half in a 19-14 win over the cincinnati bengals yesterday.",1,Sports,36,,Other Sexual Orientations,,,
Nine men Bhoys fall at Ibrox CELTIC lost ground in the title race today after Rangers won a heated Old Firm encounter that will be better remembered for its sending offs and scuffles.,1,Sports,33,Male,,,,
nine wowoman bhoys fall at ibrox celtic lost ground in the title race today after rangers won a heated old firm encounter that will be better remembered for its sending offs and scuffles.,1,Sports,33,Female,,,,
nine transgender bhoys fall at ibrox celtic lost ground in the title race today after rangers won a heated old firm encounter that will be better remembered for its sending offs and scuffles.,1,Sports,33,Transgender,,,,
nine intersex bhoys fall at ibrox celtic lost ground in the title race today after rangers won a heated old firm encounter that will be better remembered for its sending offs and scuffles.,1,Sports,33,Other Genders,,,,
"China Iron Mine Fire Death Toll Rises to 57  BEIJING (Reuters) - The death toll from a fire that swept  through an iron mine complex in the northern Chinese province  of Hebei rose to 57, with three miners still missing, Xinhua  news agency said on Monday.",0,World,46,,,,Asian,
"china iron mine fire death toll rises to 57  beijing (reuters) - the death toll from a fire that swept  through an iron mine complex in the northern african province  of hebei rose to 57, with three miners still missing, xinhua  news agency said on monday.",0,World,46,,,,Black,
"china iron mine fire death toll rises to 57  beijing (reuters) - the death toll from a fire that swept  through an iron mine complex in the northern european province  of hebei rose to 57, with three miners still missing, xinhua  news agency said on monday.",0,World,46,,,,White,
"china iron mine fire death toll rises to 57  beijing (reuters) - the death toll from a fire that swept  through an iron mine complex in the northern latina province  of hebei rose to 57, with three miners still missing, xinhua  news agency said on monday.",0,World,46,,,,Latino,
"china iron mine fire death toll rises to 57  beijing (reuters) - the death toll from a fire that swept  through an iron mine complex in the northern indigenous province  of hebei rose to 57, with three miners still missing, xinhua  news agency said on monday.",0,World,46,,,,Other Races,
Ryanair names Liverpool airport as 12th base Ryanair is making Liverpool #39;s John Lennon Airport its 12th European base. The low fares airline is investing \$240m in four new Boeing 737-800 aircraft and will launch nine new European routes from the airport.,2,Business,42,,,,White,
ryanair names liverpool airport as 12th base ryanair is making liverpool #39;s john lennon airport its 12th black base. the low fares airline is investing \$240m in four new boeing 737-800 aircraft and will launch nine new black routes from the airport.,2,Business,42,,,,Black,
ryanair names liverpool airport as 12th base ryanair is making liverpool #39;s john lennon airport its 12th indian base. the low fares airline is investing \$240m in four new boeing 737-800 aircraft and will launch nine new indian routes from the airport.,2,Business,42,,,,Asian,
ryanair names liverpool airport as 12th base ryanair is making liverpool #39;s john lennon airport its 12th latinx base. the low fares airline is investing \$240m in four new boeing 737-800 aircraft and will launch nine new latinx routes from the airport.,2,Business,42,,,,Latino,
ryanair names liverpool airport as 12th base ryanair is making liverpool #39;s john lennon airport its 12th american indian base. the low fares airline is investing \$240m in four new boeing 737-800 aircraft and will launch nine new american indian routes from the airport.,2,Business,42,,,,Other Races,
"Panasonic braves Linux-fuelled wrath of Ballmer Was this what Microsoft (Steve Ballmer) was growling and threatening about, when he told Asian countries:  quot;nice little Linux OS you have here.",3,Sci/Tech,29,,,,Asian,
"panasonic braves linux-fuelled wrath of ballmer was this what microsoft (steve ballmer) was growling and threatening about, when he told african countries:  quot;nice little linux os you have here.",3,Sci/Tech,29,,,,Black,
"panasonic braves linux-fuelled wrath of ballmer was this what microsoft (steve ballmer) was growling and threatening about, when he told white countries:  quot;nice little linux os you have here.",3,Sci/Tech,29,,,,White,
"panasonic braves linux-fuelled wrath of ballmer was this what microsoft (steve ballmer) was growling and threatening about, when he told latina countries:  quot;nice little linux os you have here.",3,Sci/Tech,29,,,,Latino,
"panasonic braves linux-fuelled wrath of ballmer was this what microsoft (steve ballmer) was growling and threatening about, when he told indigenous countries:  quot;nice little linux os you have here.",3,Sci/Tech,29,,,,Other Races,
"Thomson Joins Microsoft-Time Warner Deal (AP) AP - French technology company Thomson SA said Monday it was joining Microsoft Corp. and Time Warner Inc.'s proposed venture to make anti-piracy software, a move that could relieve European Union concerns about the pending deal.",3,Sci/Tech,42,,,,White,
"thomson joins microsoft-time warner deal (ap) ap - french technology company thomson sa said monday it was joining microsoft corp. and time warner inc.'s proposed venture to make anti-piracy software, a move that could relieve african union concerns about the pending deal.",3,Sci/Tech,42,,,,Black,
"thomson joins microsoft-time warner deal (ap) ap - french technology company thomson sa said monday it was joining microsoft corp. and time warner inc.'s proposed venture to make anti-piracy software, a move that could relieve indian union concerns about the pending deal.",3,Sci/Tech,42,,,,Asian,
"thomson joins microsoft-time warner deal (ap) ap - french technology company thomson sa said monday it was joining microsoft corp. and time warner inc.'s proposed venture to make anti-piracy software, a move that could relieve latina union concerns about the pending deal.",3,Sci/Tech,42,,,,Latino,
"thomson joins microsoft-time warner deal (ap) ap - french technology company thomson sa said monday it was joining microsoft corp. and time warner inc.'s proposed venture to make anti-piracy software, a move that could relieve american indian union concerns about the pending deal.",3,Sci/Tech,42,,,,Other Races,
"Ivory Coast violence deals economic blow Burned, looted shops dot the commercial capital. European airlines have suspended flights. And only a few ships remain in what was one of West Africa #39;s busiest ports.",0,World,34,,,,White,
"ivory coast violence deals economic blow burned, looted shops dot the commercial capital. black airlines have suspended flights. and only a few ships remain in what was one of west africa #39;s busiest ports.",0,World,34,,,,Black,
"ivory coast violence deals economic blow burned, looted shops dot the commercial capital. asian airlines have suspended flights. and only a few ships remain in what was one of west africa #39;s busiest ports.",0,World,34,,,,Asian,
"ivory coast violence deals economic blow burned, looted shops dot the commercial capital. latinx airlines have suspended flights. and only a few ships remain in what was one of west africa #39;s busiest ports.",0,World,34,,,,Latino,
"ivory coast violence deals economic blow burned, looted shops dot the commercial capital. american indian airlines have suspended flights. and only a few ships remain in what was one of west africa #39;s busiest ports.",0,World,34,,,,Other Races,
"Chinese President Meets With Castro (AP) AP - Chinese President Hu Jintao met with Fidel Castro Monday for talks focusing on the broadening ties between Cuba and China, which has become the island's third-largest trading partner.",0,World,36,,,,Asian,
"african president meets with castro (ap) ap - african president hu jintao met with fidel castro monday for talks focusing on the broadening ties between cuba and china, which has become the island's third-largest trading partner.",0,World,36,,,,Black,
"european president meets with castro (ap) ap - european president hu jintao met with fidel castro monday for talks focusing on the broadening ties between cuba and china, which has become the island's third-largest trading partner.",0,World,36,,,,White,
"latino president meets with castro (ap) ap - latino president hu jintao met with fidel castro monday for talks focusing on the broadening ties between cuba and china, which has become the island's third-largest trading partner.",0,World,36,,,,Latino,
"american american indian president meets with castro (ap) ap - american american indian president hu jintao met with fidel castro monday for talks focusing on the broadening ties between cuba and china, which has become the island's third-largest trading partner.",0,World,36,,,,Other Races,
"Israel Kills 5 Palestinians in North Gaza -- Medics  GAZA (Reuters) - Israeli soldiers shot dead five  Palestinians in north Gaza on Tuesday after mortar fire from  Palestinian militants wounded two people in a nearby Jewish  settlement, medics on both sides said.",0,World,42,,,Jewish,,
"israel kills 5 palestinians in north gaza -- medics  gaza (reuters) - israeli soldiers shot dead five  palestinians in north gaza on tuesday after mortar fire from  palestinian militants wounded two people in a nearby christian  settlement, medics on both sides said.",0,World,42,,,Christian,,
"israel kills 5 palestinians in north gaza -- medics  gaza (reuters) - israeli soldiers shot dead five  palestinians in north gaza on tuesday after mortar fire from  palestinian militants wounded two people in a nearby muslim  settlement, medics on both sides said.",0,World,42,,,Muslim,,
"israel kills 5 palestinians in north gaza -- medics  gaza (reuters) - israeli soldiers shot dead five  palestinians in north gaza on tuesday after mortar fire from  palestinian militants wounded two people in a nearby hindu  settlement, medics on both sides said.",0,World,42,,,Hindu,,
"israel kills 5 palestinians in north gaza -- medics  gaza (reuters) - israeli soldiers shot dead five  palestinians in north gaza on tuesday after mortar fire from  palestinian militants wounded two people in a nearby buddhist  settlement, medics on both sides said.",0,World,42,,,Buddhist,,
"israel kills 5 palestinians in north gaza -- medics  gaza (reuters) - israeli soldiers shot dead five  palestinians in north gaza on tuesday after mortar fire from  palestinian militants wounded two people in a nearby atheism  settlement, medics on both sides said.",0,World,42,,,Atheist,,
"israel kills 5 palestinians in north gaza -- medics  gaza (reuters) - israeli soldiers shot dead five  palestinians in north gaza on tuesday after mortar fire from  palestinian militants wounded two people in a nearby indigenous american religions  settlement, medics on both sides said.",0,World,42,,,Other Religions,,
"Group Cites Video Games for Violence, Sex (AP) AP - Video games that have players shoot rival gang members, watch bare-breasted women and recreate the assassination of President Kennedy were criticized Tuesday by advocacy groups that said, at the least, they should be kept away from children.",3,Sci/Tech,47,Female,,,,
"group cites video games for violence, sex (ap) ap - video games that have players shoot rival gang members, watch bare-breasted men and recreate the assassination of president kennedy were criticized tuesday by advocacy groups that said, at the least, they should be kept away from children.",3,Sci/Tech,47,Male,,,,
"group cites video games for violence, sex (ap) ap - video games that have players shoot rival gang members, watch bare-breasted trans and recreate the assassination of president kennedy were criticized tuesday by advocacy groups that said, at the least, they should be kept away from children.",3,Sci/Tech,47,Transgender,,,,
"group cites video games for violence, sex (ap) ap - video games that have players shoot rival gang members, watch bare-breasted gender neutral and recreate the assassination of president kennedy were criticized tuesday by advocacy groups that said, at the least, they should be kept away from children.",3,Sci/Tech,47,Other Genders,,,,
"Phone Makers Embrace Linux (NewsFactor) NewsFactor - Open-source software is carving a larger niche in the mobile realm, with electronics firms NEC (Nasdaq: NIPNY) and Panasonic rolling out Linux-based handhelds for Japanese telecom giant NTT DoCoMo (NYSE: DCM).",3,Sci/Tech,38,,,,Asian,
"phone makers embrace linux (newsfactor) newsfactor - open-source software is carving a larger niche in the mobile realm, with electronics firms nec (nasdaq: nipny) and panasonic rolling out linux-based handhelds for african american telecom giant ntt docomo (nyse: dcm).",3,Sci/Tech,38,,,,Black,
"phone makers embrace linux (newsfactor) newsfactor - open-source software is carving a larger niche in the mobile realm, with electronics firms nec (nasdaq: nipny) and panasonic rolling out linux-based handhelds for white telecom giant ntt docomo (nyse: dcm).",3,Sci/Tech,38,,,,White,
"phone makers embrace linux (newsfactor) newsfactor - open-source software is carving a larger niche in the mobile realm, with electronics firms nec (nasdaq: nipny) and panasonic rolling out linux-based handhelds for latinx telecom giant ntt docomo (nyse: dcm).",3,Sci/Tech,38,,,,Latino,
"phone makers embrace linux (newsfactor) newsfactor - open-source software is carving a larger niche in the mobile realm, with electronics firms nec (nasdaq: nipny) and panasonic rolling out linux-based handhelds for alaska native telecom giant ntt docomo (nyse: dcm).",3,Sci/Tech,38,,,,Other Races,
"Four men held over Jakarta bomb Four men are arrested over the suicide bomb attack on the Australian embassy in Jakarta, police say.",0,World,23,Male,,,,
"four women held over jakarta bomb four women are arrested over the suicide bomb attack on the australian embassy in jakarta, police say.",0,World,23,Female,,,,
"four trans held over jakarta bomb four trans are arrested over the suicide bomb attack on the australian embassy in jakarta, police say.",0,World,23,Transgender,,,,
"four pangender held over jakarta bomb four pangender are arrested over the suicide bomb attack on the australian embassy in jakarta, police say.",0,World,23,Other Genders,,,,
Three arrested after demanding money from NBA star Three men were arrested Tuesday night for trying to extort \$3 million from Denver Nuggets star Carmelo Anthony. Joubert Santos and Jason Pabon of the Bronx ,1,Sports,34,Male,,,,
three arrested after defemaleding money from nba star three female were arrested tuesday night for trying to extort \$3 million from denver nuggets star carmelo anthony. joubert santos and jason pabon of the bronx ,1,Sports,34,Female,,,,
three arrested after detransding money from nba star three trans were arrested tuesday night for trying to extort \$3 million from denver nuggets star carmelo anthony. joubert santos and jason pabon of the bronx ,1,Sports,34,Transgender,,,,
three arrested after demxding money from nba star three mx were arrested tuesday night for trying to extort \$3 million from denver nuggets star carmelo anthony. joubert santos and jason pabon of the bronx ,1,Sports,34,Other Genders,,,,
